by5,count,ratio,temp,temp_feel,temp_min,temp_max,pressure,humidity,weekday,by15,hour,minute,minute15
2022-12-30 07:45:00,27,0.1677,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 07:40:00,7,45,40
2022-12-30 07:50:00,27,0.1677,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 07:40:00,7,50,40
2022-12-30 07:55:00,29,0.1801,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 07:55:00,7,55,55
2022-12-30 08:00:00,30,0.1863,15.9,15.92,15.03,16.16,1026,91,6,2022-12-30 07:55:00,8,0,55
2022-12-30 08:05:00,31,0.1925,15.9,15.92,15.03,16.16,1026,91,6,2022-12-30 07:55:00,8,5,55
2022-12-30 08:10:00,31,0.1925,15.9,15.92,15.03,16.16,1026,91,6,2022-12-30 08:10:00,8,10,10
2022-12-30 08:15:00,30,0.1863,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 08:10:00,8,15,10
2022-12-30 08:20:00,20,0.1242,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 08:10:00,8,20,10
2022-12-30 08:25:00,20,0.1242,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 08:25:00,8,25,25
2022-12-30 08:30:00,20,0.1242,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 08:25:00,8,30,25
2022-12-30 08:35:00,20,0.1242,15.9,15.95,15.03,16.16,1027,92,6,2022-12-30 08:25:00,8,35,25
2022-12-30 08:40:00,19,0.118,15.9,15.95,15.03,16.16,1027,92,6,2022-12-30 08:40:00,8,40,40
2022-12-30 08:45:00,20,0.1242,15.9,15.95,15.03,16.16,1027,92,6,2022-12-30 08:40:00,8,45,40
2022-12-30 08:50:00,21,0.1304,15.9,15.95,15.03,16.16,1027,92,6,2022-12-30 08:40:00,8,50,40
2022-12-30 08:55:00,21,0.1304,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 08:55:00,8,55,55
2022-12-30 09:00:00,19,0.118,15.9,15.92,15.03,16.16,1027,91,6,2022-12-30 08:55:00,9,0,55
2022-12-30 09:05:00,19,0.118,16.09,16.13,15.03,17.23,1027,91,6,2022-12-30 08:55:00,9,5,55
2022-12-30 09:10:00,22,0.1366,16.09,16.13,15.03,17.23,1027,91,6,2022-12-30 09:10:00,9,10,10
2022-12-30 09:15:00,21,0.1304,16.21,16.26,15.03,17.23,1027,91,6,2022-12-30 09:10:00,9,15,10
2022-12-30 09:20:00,21,0.1304,16.21,16.26,15.03,17.23,1027,91,6,2022-12-30 09:10:00,9,20,10
2022-12-30 09:25:00,21,0.1304,16.21,16.26,15.03,17.23,1027,91,6,2022-12-30 09:25:00,9,25,25
2022-12-30 09:30:00,28,0.1739,16.59,16.65,15.59,17.23,1027,90,6,2022-12-30 09:25:00,9,30,25
2022-12-30 09:35:00,30,0.1863,16.59,16.65,15.59,17.23,1027,90,6,2022-12-30 09:25:00,9,35,25
2022-12-30 09:40:00,31,0.1925,16.59,16.65,15.59,17.23,1027,90,6,2022-12-30 09:40:00,9,40,40
2022-12-30 09:45:00,35,0.2174,16.59,16.65,15.59,17.23,1027,90,6,2022-12-30 09:40:00,9,45,40
2022-12-30 09:50:00,37,0.2298,16.59,16.65,15.59,17.23,1027,90,6,2022-12-30 09:40:00,9,50,40
2022-12-30 09:55:00,39,0.2422,16.59,16.65,15.59,17.23,1027,90,6,2022-12-30 09:55:00,9,55,55
2022-12-30 10:00:00,42,0.2609,16.6,16.64,15.59,16.93,1027,89,6,2022-12-30 09:55:00,10,0,55
2022-12-30 10:05:00,44,0.2733,16.62,16.66,15.59,17.79,1027,89,6,2022-12-30 09:55:00,10,5,55
2022-12-30 10:10:00,49,0.3043,16.62,16.66,15.59,17.79,1027,89,6,2022-12-30 10:10:00,10,10,10
2022-12-30 10:15:00,49,0.3043,16.62,16.66,15.59,17.79,1027,89,6,2022-12-30 10:10:00,10,15,10
2022-12-30 10:20:00,49,0.3043,16.62,16.66,15.59,17.79,1027,89,6,2022-12-30 10:10:00,10,20,10
2022-12-30 10:30:00,53,0.3292,16.67,16.72,16.07,17.79,1027,89,6,2022-12-30 10:25:00,10,30,25
2022-12-30 10:35:00,54,0.3354,16.62,16.66,15.59,17.79,1027,89,6,2022-12-30 10:25:00,10,35,25
2022-12-30 10:40:00,57,0.354,16.62,16.66,15.59,17.79,1027,89,6,2022-12-30 10:40:00,10,40,40
2022-12-30 10:45:00,54,0.3354,16.62,16.66,15.59,17.79,1026,89,6,2022-12-30 10:40:00,10,45,40
2022-12-30 10:50:00,51,0.3168,16.62,16.66,15.59,17.79,1026,89,6,2022-12-30 10:40:00,10,50,40
2022-12-30 10:55:00,49,0.3043,17.12,17.16,15.59,17.93,1026,87,6,2022-12-30 10:55:00,10,55,55
2022-12-30 11:00:00,50,0.3106,17.12,17.16,15.59,17.93,1026,87,6,2022-12-30 10:55:00,11,0,55
2022-12-30 11:05:00,50,0.3106,17.15,17.19,15.59,17.93,1026,87,6,2022-12-30 10:55:00,11,5,55
2022-12-30 11:10:00,54,0.3354,17.15,17.19,15.59,17.93,1026,87,6,2022-12-30 11:10:00,11,10,10
2022-12-30 11:15:00,55,0.3416,17.15,17.19,15.59,17.93,1026,87,6,2022-12-30 11:10:00,11,15,10
2022-12-30 11:20:00,53,0.3292,17.15,17.19,15.59,17.93,1026,87,6,2022-12-30 11:10:00,11,20,10
2022-12-30 11:25:00,54,0.3354,17.19,17.24,16.07,17.93,1026,87,6,2022-12-30 11:25:00,11,25,25
2022-12-30 11:30:00,57,0.354,17.19,17.24,16.07,17.93,1026,87,6,2022-12-30 11:25:00,11,30,25
2022-12-30 11:35:00,55,0.3416,17.19,17.21,16.07,17.93,1026,86,6,2022-12-30 11:25:00,11,35,25
2022-12-30 11:40:00,59,0.3665,17.19,17.21,16.07,17.93,1026,86,6,2022-12-30 11:40:00,11,40,40
2022-12-30 11:45:00,59,0.3665,17.19,17.21,16.07,17.93,1026,86,6,2022-12-30 11:40:00,11,45,40
2022-12-30 11:50:00,56,0.3478,17.15,17.17,15.59,17.93,1026,86,6,2022-12-30 11:40:00,11,50,40
2022-12-30 11:55:00,52,0.323,17.19,17.21,16.07,17.93,1026,86,6,2022-12-30 11:55:00,11,55,55
2022-12-30 12:00:00,46,0.2857,17.27,17.3,15.59,17.93,1025,86,6,2022-12-30 11:55:00,12,0,55
2022-12-30 12:05:00,48,0.2981,17.27,17.3,15.59,17.93,1025,86,6,2022-12-30 11:55:00,12,5,55
2022-12-30 12:10:00,53,0.3292,17.27,17.3,15.59,17.93,1025,86,6,2022-12-30 12:10:00,12,10,10
2022-12-30 12:15:00,51,0.3168,17.27,17.3,15.59,17.93,1025,86,6,2022-12-30 12:10:00,12,15,10
2022-12-30 12:20:00,50,0.3106,17.27,17.3,15.59,17.93,1025,86,6,2022-12-30 12:10:00,12,20,10
2022-12-30 12:25:00,45,0.2795,17.5,17.55,16.07,17.93,1025,86,6,2022-12-30 12:25:00,12,25,25
2022-12-30 12:30:00,44,0.2733,17.53,17.56,16.07,18.38,1025,85,6,2022-12-30 12:25:00,12,30,25
2022-12-30 12:35:00,47,0.2919,17.53,17.56,16.07,18.38,1025,85,6,2022-12-30 12:25:00,12,35,25
2022-12-30 12:40:00,42,0.2609,17.53,17.56,16.07,18.38,1025,85,6,2022-12-30 12:40:00,12,40,40
2022-12-30 12:45:00,41,0.2547,17.62,17.66,16.07,17.93,1024,85,6,2022-12-30 12:40:00,12,45,40
2022-12-30 12:50:00,46,0.2857,17.89,17.93,15.59,18.93,1024,84,6,2022-12-30 12:40:00,12,50,40
2022-12-30 12:55:00,43,0.2671,17.89,17.9,15.59,18.93,1024,83,6,2022-12-30 12:55:00,12,55,55
2022-12-30 13:00:00,35,0.2174,17.89,17.9,15.59,18.93,1024,83,6,2022-12-30 12:55:00,13,0,55
2022-12-30 13:05:00,36,0.2236,17.74,17.74,16.07,18.93,1024,83,6,2022-12-30 12:55:00,13,5,55
2022-12-30 13:10:00,39,0.2422,17.74,17.74,16.07,18.93,1024,83,6,2022-12-30 13:10:00,13,10,10
2022-12-30 13:15:00,35,0.2174,17.87,17.88,16.07,18.93,1024,83,6,2022-12-30 13:10:00,13,15,10
2022-12-30 13:20:00,31,0.1925,17.87,17.88,16.07,18.93,1024,83,6,2022-12-30 13:10:00,13,20,10
2022-12-30 13:25:00,30,0.1863,17.58,17.61,16.07,18.38,1023,85,6,2022-12-30 13:25:00,13,25,25
2022-12-30 13:30:00,27,0.1677,17.58,17.61,16.07,18.38,1023,85,6,2022-12-30 13:25:00,13,30,25
2022-12-30 13:35:00,28,0.1739,17.51,17.54,15.59,18.09,1023,85,6,2022-12-30 13:25:00,13,35,25
2022-12-30 13:40:00,32,0.1988,17.51,17.54,15.59,18.09,1023,85,6,2022-12-30 13:40:00,13,40,40
2022-12-30 13:45:00,30,0.1863,17.6,17.64,15.59,18.38,1023,85,6,2022-12-30 13:40:00,13,45,40
2022-12-30 13:50:00,29,0.1801,17.6,17.64,15.59,18.38,1023,85,6,2022-12-30 13:40:00,13,50,40
2022-12-30 13:55:00,26,0.1615,17.6,17.64,15.59,18.38,1023,85,6,2022-12-30 13:55:00,13,55,55
2022-12-30 14:00:00,25,0.1553,17.39,17.38,15.59,17.93,1023,84,6,2022-12-30 13:55:00,14,0,55
2022-12-30 14:05:00,24,0.1491,17.39,17.38,15.59,17.93,1023,84,6,2022-12-30 13:55:00,14,5,55
2022-12-30 14:10:00,24,0.1491,17.39,17.38,15.59,17.93,1023,84,6,2022-12-30 14:10:00,14,10,10
2022-12-30 14:15:00,26,0.1615,17.27,17.27,15.59,17.93,1024,85,6,2022-12-30 14:10:00,14,15,10
2022-12-30 14:20:00,22,0.1366,17.27,17.27,15.59,17.93,1024,85,6,2022-12-30 14:10:00,14,20,10
2022-12-30 14:25:00,27,0.1677,17.48,17.5,15.59,18.38,1023,85,6,2022-12-30 14:25:00,14,25,25
2022-12-30 14:30:00,31,0.1925,17.48,17.5,15.59,18.38,1023,85,6,2022-12-30 14:25:00,14,30,25
2022-12-30 14:35:00,32,0.1988,17.27,17.25,15.59,17.93,1023,84,6,2022-12-30 14:25:00,14,35,25
2022-12-30 14:40:00,35,0.2174,17.27,17.25,15.59,17.93,1023,84,6,2022-12-30 14:40:00,14,40,40
2022-12-30 14:45:00,31,0.1925,17.3,17.31,15.59,18.38,1024,85,6,2022-12-30 14:40:00,14,45,40
2022-12-30 14:50:00,31,0.1925,17.3,17.31,15.59,18.38,1024,85,6,2022-12-30 14:40:00,14,50,40
2022-12-30 14:55:00,32,0.1988,17.3,17.31,15.59,18.38,1024,85,6,2022-12-30 14:55:00,14,55,55
2022-12-30 15:00:00,35,0.2174,17.46,17.48,15.59,17.93,1024,85,6,2022-12-30 14:55:00,15,0,55
2022-12-30 15:05:00,36,0.2236,17.27,17.27,15.59,17.93,1024,85,6,2022-12-30 14:55:00,15,5,55
2022-12-30 15:10:00,37,0.2298,17.27,17.27,15.59,17.93,1024,85,6,2022-12-30 15:10:00,15,10,10
2022-12-30 15:15:00,38,0.236,17.24,17.24,15.59,17.93,1024,85,6,2022-12-30 15:10:00,15,15,10
2022-12-30 15:20:00,44,0.2733,17.24,17.24,15.59,17.93,1024,85,6,2022-12-30 15:10:00,15,20,10
2022-12-30 15:25:00,43,0.2671,17.24,17.24,15.59,17.93,1024,85,6,2022-12-30 15:25:00,15,25,25
2022-12-30 15:30:00,47,0.2919,17.24,17.24,15.59,17.93,1024,85,6,2022-12-30 15:25:00,15,30,25
2022-12-30 15:35:00,53,0.3292,17.43,17.45,15.59,17.93,1024,85,6,2022-12-30 15:25:00,15,35,25
2022-12-30 15:40:00,55,0.3416,17.43,17.45,15.59,17.93,1024,85,6,2022-12-30 15:40:00,15,40,40
2022-12-30 15:45:00,59,0.3665,17.24,17.24,15.59,17.93,1024,85,6,2022-12-30 15:40:00,15,45,40
2022-12-30 15:50:00,61,0.3789,16.93,16.95,15.59,17.27,1024,87,6,2022-12-30 15:40:00,15,50,40
2022-12-30 15:55:00,61,0.3789,16.81,16.82,15.59,17.27,1024,87,6,2022-12-30 15:55:00,15,55,55
2022-12-30 16:00:00,63,0.3913,16.81,16.82,15.59,17.27,1024,87,6,2022-12-30 15:55:00,16,0,55
2022-12-30 16:05:00,65,0.4037,16.81,16.82,15.59,17.27,1024,87,6,2022-12-30 15:55:00,16,5,55
2022-12-30 16:10:00,71,0.441,16.81,16.82,15.59,17.27,1024,87,6,2022-12-30 16:10:00,16,10,10
2022-12-30 16:15:00,76,0.472,16.81,16.82,15.59,17.27,1025,87,6,2022-12-30 16:10:00,16,15,10
2022-12-30 16:20:00,82,0.5093,17.29,16.93,15.03,18.91,1023,71,6,2022-12-30 16:10:00,16,20,10
2022-12-30 16:25:00,85,0.528,17.29,16.93,15.03,18.91,1023,71,6,2022-12-30 16:25:00,16,25,25
2022-12-30 16:30:00,85,0.528,16.73,16.73,15.03,17.23,1025,87,6,2022-12-30 16:25:00,16,30,25
2022-12-30 16:35:00,81,0.5031,16.73,16.73,15.03,17.23,1025,87,6,2022-12-30 16:25:00,16,35,25
2022-12-30 16:40:00,84,0.5217,16.73,16.73,15.03,17.23,1025,87,6,2022-12-30 16:40:00,16,40,40
2022-12-30 16:45:00,83,0.5155,16.73,16.73,15.03,17.23,1025,87,6,2022-12-30 16:40:00,16,45,40
2022-12-30 16:50:00,77,0.4783,16.73,16.73,15.03,17.23,1025,87,6,2022-12-30 16:40:00,16,50,40
2022-12-30 16:55:00,78,0.4845,16.73,16.73,15.03,17.23,1025,87,6,2022-12-30 16:55:00,16,55,55
2022-12-30 17:00:00,76,0.472,16.7,16.65,15.03,17.23,1026,85,6,2022-12-30 16:55:00,17,0,55
2022-12-30 17:05:00,75,0.4658,16.52,16.45,15.03,17.23,1026,85,6,2022-12-30 16:55:00,17,5,55
2022-12-30 17:10:00,71,0.441,16.7,16.65,15.03,17.23,1026,85,6,2022-12-30 17:10:00,17,10,10
2022-12-30 17:15:00,68,0.4224,16.52,16.45,15.03,17.23,1026,85,6,2022-12-30 17:10:00,17,15,10
2022-12-30 17:20:00,67,0.4161,16.21,16.16,15.03,17.23,1026,87,6,2022-12-30 17:10:00,17,20,10
2022-12-30 17:25:00,69,0.4286,16.52,16.45,15.03,17.23,1026,85,6,2022-12-30 17:25:00,17,25,25
2022-12-30 17:30:00,67,0.4161,16.09,16.03,15.03,17.23,1026,87,6,2022-12-30 17:25:00,17,30,25
2022-12-30 17:35:00,64,0.3975,16.09,16.03,15.03,17.23,1026,87,6,2022-12-30 17:25:00,17,35,25
2022-12-30 17:40:00,64,0.3975,16.09,16.03,15.03,17.23,1026,87,6,2022-12-30 17:40:00,17,40,40
2022-12-30 17:45:00,61,0.3789,16.09,16.05,15.03,16.68,1026,88,6,2022-12-30 17:40:00,17,45,40
2022-12-30 17:50:00,59,0.3665,16.09,16.05,15.03,16.68,1026,88,6,2022-12-30 17:40:00,17,50,40
2022-12-30 17:55:00,59,0.3665,16.09,16.05,15.03,16.68,1026,88,6,2022-12-30 17:55:00,17,55,55
2022-12-30 18:05:00,62,0.3851,16.11,16.07,15.03,16.71,1026,88,6,2022-12-30 17:55:00,18,5,55
2022-12-30 18:10:00,61,0.3789,16.11,16.07,15.03,16.71,1026,88,6,2022-12-30 18:10:00,18,10,10
2022-12-30 18:15:00,61,0.3789,16.11,16.07,15.03,16.71,1026,88,6,2022-12-30 18:10:00,18,15,10
2022-12-30 18:20:00,63,0.3913,16.11,16.07,15.03,16.71,1026,88,6,2022-12-30 18:10:00,18,20,10
2022-12-30 18:25:00,63,0.3913,16.11,16.1,15.03,16.71,1026,89,6,2022-12-30 18:25:00,18,25,25
2022-12-30 18:30:00,57,0.354,16.11,16.1,15.03,16.71,1026,89,6,2022-12-30 18:25:00,18,30,25
2022-12-30 18:35:00,55,0.3416,16.09,16.08,15.03,16.68,1026,89,6,2022-12-30 18:25:00,18,35,25
2022-12-30 18:40:00,59,0.3665,16.09,16.08,15.03,16.68,1026,89,6,2022-12-30 18:40:00,18,40,40
2022-12-30 18:45:00,58,0.3602,16.09,16.13,15.03,16.68,1027,91,6,2022-12-30 18:40:00,18,45,40
2022-12-30 18:50:00,55,0.3416,16.04,16.08,14.47,16.68,1027,91,6,2022-12-30 18:40:00,18,50,40
2022-12-30 18:55:00,56,0.3478,15.97,16.08,15.07,16.68,1027,94,6,2022-12-30 18:55:00,18,55,55
2022-12-30 19:00:00,51,0.3168,16.04,16.08,14.47,16.68,1027,91,6,2022-12-30 18:55:00,19,0,55
2022-12-30 19:05:00,51,0.3168,16.04,16.08,14.47,16.68,1027,91,6,2022-12-30 18:55:00,19,5,55
2022-12-30 19:10:00,57,0.354,16.04,16.05,14.47,16.68,1027,90,6,2022-12-30 19:10:00,19,10,10
2022-12-30 19:15:00,55,0.3416,16.04,16.05,14.47,16.68,1027,90,6,2022-12-30 19:10:00,19,15,10
2022-12-30 19:20:00,58,0.3602,16.04,16.05,14.47,16.68,1027,90,6,2022-12-30 19:10:00,19,20,10
2022-12-30 19:25:00,53,0.3292,16.04,16.05,14.47,16.68,1027,90,6,2022-12-30 19:25:00,19,25,25
2022-12-30 19:30:00,52,0.323,16.04,16,14.47,16.68,1027,88,6,2022-12-30 19:25:00,19,30,25
2022-12-30 19:35:00,51,0.3168,16.04,16,14.47,16.68,1027,88,6,2022-12-30 19:25:00,19,35,25
2022-12-30 19:40:00,47,0.2919,16.04,16,14.47,16.68,1027,88,6,2022-12-30 19:40:00,19,40,40
2022-12-30 19:45:00,46,0.2857,16.04,16,14.47,16.68,1027,88,6,2022-12-30 19:40:00,19,45,40
2022-12-30 19:50:00,42,0.2609,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 19:40:00,19,50,40
2022-12-30 19:55:00,41,0.2547,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 19:55:00,19,55,55
2022-12-30 20:00:00,46,0.2857,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 19:55:00,20,0,55
2022-12-30 20:05:00,47,0.2919,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 19:55:00,20,5,55
2022-12-30 20:10:00,51,0.3168,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:10:00,20,10,10
2022-12-30 20:15:00,54,0.3354,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:10:00,20,15,10
2022-12-30 20:20:00,56,0.3478,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:10:00,20,20,10
2022-12-30 20:25:00,59,0.3665,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:25:00,20,25,25
2022-12-30 20:30:00,63,0.3913,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:25:00,20,30,25
2022-12-30 20:35:00,62,0.3851,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:25:00,20,35,25
2022-12-30 20:40:00,62,0.3851,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:40:00,20,40,40
2022-12-30 20:45:00,58,0.3602,15.85,15.79,14.47,16.68,1027,88,6,2022-12-30 20:40:00,20,45,40
2022-12-30 20:50:00,60,0.3727,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 20:40:00,20,50,40
2022-12-30 20:55:00,55,0.3416,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 20:55:00,20,55,55
2022-12-30 21:00:00,53,0.3292,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 20:55:00,21,0,55
2022-12-30 21:05:00,54,0.3354,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 20:55:00,21,5,55
2022-12-30 21:10:00,51,0.3168,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 21:10:00,21,10,10
2022-12-30 21:15:00,52,0.323,15.42,15.37,14.47,16.68,1027,90,6,2022-12-30 21:10:00,21,15,10
2022-12-30 21:20:00,49,0.3043,15.42,15.37,14.47,16.68,1027,90,6,2022-12-30 21:10:00,21,20,10
2022-12-30 21:25:00,45,0.2795,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 21:25:00,21,25,25
2022-12-30 21:30:00,40,0.2484,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 21:25:00,21,30,25
2022-12-30 21:35:00,33,0.205,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 21:25:00,21,35,25
2022-12-30 21:40:00,28,0.1739,15.54,15.5,14.47,16.68,1027,90,6,2022-12-30 21:40:00,21,40,40
2022-12-30 21:45:00,21,0.1304,15.36,15.3,14.47,16.68,1027,90,6,2022-12-30 21:40:00,21,45,40
2022-12-30 21:50:00,14,0.087,15.36,15.3,14.47,16.68,1027,90,6,2022-12-30 21:40:00,21,50,40
2022-12-30 21:55:00,0,0.0559,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 21:55:00,21,55,55
2022-12-30 22:00:00,0,0.0186,15.36,15.33,14.47,16.68,1027,91,6,2022-12-30 21:55:00,22,0,55
2022-12-30 22:05:00,0,0,15.36,15.33,14.47,16.68,1027,91,6,2022-12-30 21:55:00,22,5,55
2022-12-30 22:10:00,0,0,15.36,15.33,14.47,16.68,1027,91,6,2022-12-30 22:10:00,22,10,10
2022-12-30 22:15:00,0,0,15.36,15.33,14.47,16.68,1027,91,6,2022-12-30 22:10:00,22,15,10
2022-12-30 22:20:00,0,0,15.36,15.33,14.47,16.68,1027,91,6,2022-12-30 22:10:00,22,20,10
2022-12-30 22:25:00,0,0,15.36,15.33,14.47,16.68,1027,91,6,2022-12-30 22:25:00,22,25,25
2022-12-30 22:30:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:25:00,22,30,25
2022-12-30 22:35:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:25:00,22,35,25
2022-12-30 22:40:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:40:00,22,40,40
2022-12-30 22:45:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:40:00,22,45,40
2022-12-30 22:50:00,0,0,15.21,15.16,14.47,16.68,1027,91,6,2022-12-30 22:40:00,22,50,40
2022-12-30 22:55:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:55:00,22,55,55
2022-12-30 23:00:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:55:00,23,0,55
2022-12-30 23:05:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 22:55:00,23,5,55
2022-12-30 23:10:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:10:00,23,10,10
2022-12-30 23:15:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:10:00,23,15,10
2022-12-30 23:20:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:10:00,23,20,10
2022-12-30 23:25:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:25:00,23,25,25
2022-12-30 23:30:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:25:00,23,30,25
2022-12-30 23:35:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:25:00,23,35,25
2022-12-30 23:40:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:40:00,23,40,40
2022-12-30 23:45:00,0,0,15.33,15.29,14.47,16.68,1027,91,6,2022-12-30 23:40:00,23,45,40
2022-12-30 23:50:00,0,0,15.33,15.27,14.47,16.68,1027,90,6,2022-12-30 23:40:00,23,50,40
2022-12-30 23:55:00,0,0,15.33,15.27,14.47,16.68,1027,90,6,2022-12-30 23:55:00,23,55,55
2022-12-31 00:00:00,0,0,15.33,15.27,14.47,16.68,1027,90,7,2022-12-30 23:55:00,0,0,55
2022-12-31 00:05:00,0,0,15.33,15.27,14.47,16.68,1027,90,7,2022-12-30 23:55:00,0,5,55
2022-12-31 00:10:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:10:00,0,10,10
2022-12-31 00:15:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:10:00,0,15,10
2022-12-31 00:20:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:10:00,0,20,10
2022-12-31 00:25:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:25:00,0,25,25
2022-12-31 00:30:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:25:00,0,30,25
2022-12-31 00:35:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:25:00,0,35,25
2022-12-31 00:40:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 00:40:00,0,40,40
2022-12-31 00:45:00,0,0,15.33,15.27,14.47,16.68,1027,90,7,2022-12-31 00:40:00,0,45,40
2022-12-31 00:50:00,0,0,15.33,15.27,14.47,16.68,1027,90,7,2022-12-31 00:40:00,0,50,40
2022-12-31 00:55:00,0,0,15.33,15.27,14.47,16.68,1027,90,7,2022-12-31 00:55:00,0,55,55
2022-12-31 01:00:00,0,0,15.33,15.27,14.47,16.68,1027,90,7,2022-12-31 00:55:00,1,0,55
2022-12-31 01:05:00,0,0,15.51,15.41,14.47,16.68,1027,88,7,2022-12-31 00:55:00,1,5,55
2022-12-31 01:10:00,0,0,15.51,15.41,14.47,16.68,1027,88,7,2022-12-31 01:10:00,1,10,10
2022-12-31 01:15:00,0,0,15.33,15.22,14.47,16.68,1026,88,7,2022-12-31 01:10:00,1,15,10
2022-12-31 01:20:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:10:00,1,20,10
2022-12-31 01:25:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:25:00,1,25,25
2022-12-31 01:30:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 01:25:00,1,30,25
2022-12-31 01:35:00,0,0,15.21,15.14,14.47,16.68,1027,90,7,2022-12-31 01:25:00,1,35,25
2022-12-31 01:40:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:40:00,1,40,40
2022-12-31 01:45:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:40:00,1,45,40
2022-12-31 01:50:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:40:00,1,50,40
2022-12-31 01:55:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:55:00,1,55,55
2022-12-31 02:00:00,0,0,15.21,15.14,14.47,16.68,1026,90,7,2022-12-31 01:55:00,2,0,55
2022-12-31 02:05:00,0,0,15.51,15.44,14.47,16.68,1026,89,7,2022-12-31 01:55:00,2,5,55
2022-12-31 02:10:00,0,0,15.51,15.44,14.47,16.68,1026,89,7,2022-12-31 02:10:00,2,10,10
2022-12-31 02:15:00,0,0,15.51,15.44,14.47,16.68,1026,89,7,2022-12-31 02:10:00,2,15,10
2022-12-31 02:20:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:10:00,2,20,10
2022-12-31 02:25:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:25:00,2,25,25
2022-12-31 02:30:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:25:00,2,30,25
2022-12-31 02:35:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:25:00,2,35,25
2022-12-31 02:40:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:40:00,2,40,40
2022-12-31 02:45:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:40:00,2,45,40
2022-12-31 02:50:00,0,0,15.21,15.16,14.47,16.68,1026,91,7,2022-12-31 02:40:00,2,50,40
